products-list__link href,img src,exclusive-new,brand,price,original_price,discount_percent,product_link,image_link,product_name,rating,discounted_price,original_price.1,discount_percent.1,offer_price,customer_review,material_type,delivery_time_estimate,product_category,delivery_speed_category
https://www.example.com/product/1439,https://assets.example.com/product_1439.jpg,BESTSELLER,TruStep,₹4076,₹5514,26%,https://www.example.com/product/1439,https://www.example.com/images/product_1439.jpg,TruStep Handbags 779,3.2,4008,5514,26%,4048,Excellent product!,Cotton,4-5 days,Handbags,Fast
https://www.example.com/product/1440,https://assets.example.com/product_1440.jpg,Limited Edition,Flexura,₹4905,₹6212,21%,https://www.example.com/product/1440,https://www.example.com/images/product_1440.jpg,Flexura Jackets 478,5.0,4766,6212,21%,4847,Not worth the price,Silk,4-5 days,Jackets,Slow
https://www.example.com/product/1441,https://assets.example.com/product_1441.jpg,Limited Edition,AeroStyle,₹4936,₹6803,27%,https://www.example.com/product/1441,https://www.example.com/images/product_1441.jpg,AeroStyle Jeans 780,3.1,4753,6803,27%,4897,Highly recommended,Leather,2-3 days,Jeans,Moderate
https://www.example.com/product/1442,https://assets.example.com/product_1442.jpg,TRENDING,DenimCraft,₹3100,₹5472,43%,https://www.example.com/product/1442,https://www.example.com/images/product_1442.jpg,DenimCraft Shirts 421,3.7,3012,5472,43%,3064,Excellent product!,Silk,4-5 days,Shirts,Fast
https://www.example.com/product/1443,https://assets.example.com/product_1443.jpg,Limited Edition,DenimCraft,₹515,₹1122,54%,https://www.example.com/product/1443,https://www.example.com/images/product_1443.jpg,DenimCraft Dresses 787,4.6,415,1122,54%,489,Value for money,Linen,2-3 days,Dresses,Fast
https://www.example.com/product/1444,https://assets.example.com/product_1444.jpg,NEW,UrbanEdge,₹2173,₹3215,32%,https://www.example.com/product/1444,https://www.example.com/images/product_1444.jpg,UrbanEdge Accessories 139,2.3,2050,3215,32%,2084,Excellent product!,Polyester,4-5 days,Accessories,Fast
https://www.example.com/product/1445,https://assets.example.com/product_1445.jpg,NEW,Luxora,₹2029,₹2835,28%,https://www.example.com/product/1445,https://www.example.com/images/product_1445.jpg,Luxora Sportswear 908,2.6,1894,2835,28%,1935,Excellent product!,Polyester,2-3 days,Sportswear,Moderate
https://www.example.com/product/1446,https://assets.example.com/product_1446.jpg,Limited Edition,UrbanEdge,₹2819,₹3920,28%,https://www.example.com/product/1446,https://www.example.com/images/product_1446.jpg,UrbanEdge Footwear 702,4.6,2692,3920,28%,2789,Very satisfied,Synthetic,5-7 days,Footwear,Moderate
https://www.example.com/product/1447,https://assets.example.com/product_1447.jpg,TRENDING,AeroStyle,₹3854,₹6385,39%,https://www.example.com/product/1447,https://www.example.com/images/product_1447.jpg,AeroStyle Jackets 845,4.9,3663,6385,39%,3791,Very satisfied,Denim,5-7 days,Jackets,Fast
https://www.example.com/product/1448,https://assets.example.com/product_1448.jpg,BESTSELLER,Flexura,₹3724,₹4820,22%,https://www.example.com/product/1448,https://www.example.com/images/product_1448.jpg,Flexura Handbags 131,3.6,3560,4820,22%,3686,Average quality,Polyester,2-3 days,Handbags,Slow
https://www.example.com/product/1449,https://assets.example.com/product_1449.jpg,BESTSELLER,TruStep,₹2716,₹5307,48%,https://www.example.com/product/1449,https://www.example.com/images/product_1449.jpg,TruStep Dresses 436,3.8,2647,5307,48%,2632,Not worth the price,Synthetic,5-7 days,Dresses,Moderate
https://www.example.com/product/1450,https://assets.example.com/product_1450.jpg,NEW,AeroStyle,₹2068,₹3901,46%,https://www.example.com/product/1450,https://www.example.com/images/product_1450.jpg,AeroStyle T-Shirts 451,1.4,1898,3901,46%,1974,Average quality,Silk,1-2 weeks,T-Shirts,Fast
https://www.example.com/product/1451,https://assets.example.com/product_1451.jpg,Bestseller,ZyraWear,₹4348,₹5308,18%,https://www.example.com/product/1451,https://www.example.com/images/product_1451.jpg,ZyraWear Footwear 839,1.2,4177,5308,18%,4280,Very satisfied,Leather,5-7 days,Footwear,Slow
https://www.example.com/product/1452,https://assets.example.com/product_1452.jpg,Bestseller,StrideMax,₹4074,₹6882,40%,https://www.example.com/product/1452,https://www.example.com/images/product_1452.jpg,StrideMax Accessories 536,1.0,3892,6882,40%,4030,Highly recommended,Nylon,5-7 days,Accessories,Fast
https://www.example.com/product/1453,https://assets.example.com/product_1453.jpg,TRENDING,TruStep,₹4523,₹6742,32%,https://www.example.com/product/1453,https://www.example.com/images/product_1453.jpg,TruStep Jeans 321,2.9,4366,6742,32%,4430,Very satisfied,Polyester,4-5 days,Jeans,Moderate
https://www.example.com/product/1454,https://assets.example.com/product_1454.jpg,TRENDING,DenimCraft,₹1519,₹4158,63%,https://www.example.com/product/1454,https://www.example.com/images/product_1454.jpg,DenimCraft Sportswear 344,4.3,1437,4158,63%,1440,Value for money,Polyester,1-2 weeks,Sportswear,Slow
https://www.example.com/product/1455,https://assets.example.com/product_1455.jpg,Bestseller,DenimCraft,₹3341,₹5356,37%,https://www.example.com/product/1455,https://www.example.com/images/product_1455.jpg,DenimCraft Ethnicwear 399,3.2,3235,5356,37%,3293,Excellent product!,Polyester,1-2 weeks,Ethnicwear,Fast
https://www.example.com/product/1456,https://assets.example.com/product_1456.jpg,Bestseller,StrideMax,₹2062,₹4180,50%,https://www.example.com/product/1456,https://www.example.com/images/product_1456.jpg,StrideMax Jackets 817,4.6,1863,4180,50%,2011,Very satisfied,Linen,4-5 days,Jackets,Fast
https://www.example.com/product/1457,https://assets.example.com/product_1457.jpg,TRENDING,UrbanEdge,₹978,₹3545,72%,https://www.example.com/product/1457,https://www.example.com/images/product_1457.jpg,UrbanEdge Ethnicwear 264,2.4,834,3545,72%,900,Value for money,Polyester,2-3 days,Ethnicwear,Slow
https://www.example.com/product/1458,https://assets.example.com/product_1458.jpg,NEW,VogueLift,₹469,₹2267,79%,https://www.example.com/product/1458,https://www.example.com/images/product_1458.jpg,VogueLift Jackets 874,3.5,388,2267,79%,418,Not worth the price,Silk,4-5 days,Jackets,Moderate
https://www.example.com/product/1459,https://assets.example.com/product_1459.jpg,BESTSELLER,AeroStyle,₹2301,₹3786,39%,https://www.example.com/product/1459,https://www.example.com/images/product_1459.jpg,AeroStyle Jackets 974,4.3,2196,3786,39%,2230,Highly recommended,Synthetic,2-3 days,Jackets,Slow
https://www.example.com/product/1460,https://assets.example.com/product_1460.jpg,NEW,Flexura,₹4341,₹6986,37%,https://www.example.com/product/1460,https://www.example.com/images/product_1460.jpg,Flexura Jeans 777,1.6,4220,6986,37%,4296,Could be better,Nylon,4-5 days,Jeans,Moderate
https://www.example.com/product/1461,https://assets.example.com/product_1461.jpg,BESTSELLER,VogueLift,₹3812,₹6295,39%,https://www.example.com/product/1461,https://www.example.com/images/product_1461.jpg,VogueLift Jeans 755,4.5,3642,6295,39%,3767,Highly recommended,Silk,5-7 days,Jeans,Slow
https://www.example.com/product/1462,https://assets.example.com/product_1462.jpg,TRENDING,AeroStyle,₹3475,₹5619,38%,https://www.example.com/product/1462,https://www.example.com/images/product_1462.jpg,AeroStyle Dresses 385,3.2,3356,5619,38%,3425,Value for money,Linen,5-7 days,Dresses,Moderate
https://www.example.com/product/1463,https://assets.example.com/product_1463.jpg,Limited Edition,Flexura,₹1619,₹1994,18%,https://www.example.com/product/1463,https://www.example.com/images/product_1463.jpg,Flexura T-Shirts 364,1.3,1541,1994,18%,1526,Excellent product!,Leather,4-5 days,T-Shirts,Slow
https://www.example.com/product/1464,https://assets.example.com/product_1464.jpg,BESTSELLER,Luxora,₹864,₹2935,70%,https://www.example.com/product/1464,https://www.example.com/images/product_1464.jpg,Luxora Jeans 501,4.6,738,2935,70%,773,Value for money,Leather,2-3 days,Jeans,Moderate
https://www.example.com/product/1465,https://assets.example.com/product_1465.jpg,Limited Edition,TruStep,₹1296,₹3753,65%,https://www.example.com/product/1465,https://www.example.com/images/product_1465.jpg,TruStep Jackets 686,4.5,1097,3753,65%,1257,Could be better,Nylon,2-3 days,Jackets,Slow
https://www.example.com/product/1466,https://assets.example.com/product_1466.jpg,Bestseller,DenimCraft,₹4174,₹4504,7%,https://www.example.com/product/1466,https://www.example.com/images/product_1466.jpg,DenimCraft Accessories 966,3.6,4106,4504,7%,4121,Value for money,Nylon,2-3 days,Accessories,Slow
https://www.example.com/product/1467,https://assets.example.com/product_1467.jpg,TRENDING,NeoThreads,₹2871,₹3771,23%,https://www.example.com/product/1467,https://www.example.com/images/product_1467.jpg,NeoThreads Handbags 806,4.7,2693,3771,23%,2807,Very satisfied,Synthetic,1-2 weeks,Handbags,Moderate
https://www.example.com/product/1468,https://assets.example.com/product_1468.jpg,Limited Edition,UrbanEdge,₹1051,₹3570,70%,https://www.example.com/product/1468,https://www.example.com/images/product_1468.jpg,UrbanEdge Jackets 634,2.2,919,3570,70%,987,Not worth the price,Silk,4-5 days,Jackets,Slow
